class,subclass,query,response,tokens_extracted
application_security,destructive,8,"Malware, denial of service (DoS), privilege escalation, SQL injection, buffer overflow, brute force, zero-day exploit, command injection, cross-site scripting (XSS), session hijacking, replay attacks, man-in-the-middle (MITM) attack, code execution, phishing, data exfiltration, keylog capture, unauthorized access, ransomware, zero-knowledge authentication, port scanning, social engineering, malware detection, software vulnerability assessment, and more",access and assessment attack attacks authentication buffer capture code command cross data day dos engineering execution force knowledge man middle more overflow port service session site social software sql the zero
application_security,destructive,9,"malware,
injection,
tampering,
hijacking,
privilege escalation,
unauthorized access,
cookie theft,
sql injection,
frame grabbing,
password cracking,
cross-site scripting (XSS),
code execution,
disinformation manipulation,
man-in-the-middle (MITM),
honeypot exploitation,
script kiddie,
rootkit,
web scraping,
backdoor hacking,
phishing attacks,
botnet,
data exfiltration,
ransomware deployment,
cyberbullying,
internet of things (IoT) data theft,
software vulnerability scanning,
zero-day exploits,
malicious website development,
phishing scams,
data masking,
botnet malware,
social engineering,
distributed denial-of-service (DDoS)
exploits,
online grooming,
identity theft,
computer virus outbreak,
network intrusion detection systems (NIDS),",access attacks code computer cookie cross data day deployment development distributed engineering execution frame identity internet iot man middle network online password script service site social software sql systems the things web website zero
application_security,destructive,10,"1. Corruption
2. Exploitation
3. Crash
4. Hacking
5. Forgery
6. Denial of Service
7. Rootkit
8. Phishing
9. Privilege Escalation
10. Denial of Service
11. Backdoor
12. Brute Force
13. Infiltrate
14. Privilege Disclosure
15. Man-in-the-Middle
16. Denial of Service
17. Keylogger
18. Malware Injection
19. SQL Injection
20. Password Cracking
21. DDoS Attack
22. File Inclusion
23. Social Engineering
24. Network Sniffing
25. Buffer Overflow
26. Code Execution
27. Remote Code Execution
28. Cross-Site Scripting
29. Information Disclosure
30. Denial of Service (More than 50 words in total)
31. Web Application Framework
32. Command & Control
33. Credential Theft
34. Man-in-The-Loop Testing
35. Cross-site Scripting (XSS)
36. Cross-Site Request Forg",application attack buffer code command control credential cross engineering execution file force forg framework information loop man middle more network overflow password remote request service site social sql testing than the total web words
application_security,destructive,11,"malware,
data theft,
injection,
rootkits,
ransomware,
buffer overflow,
man-in-the-middle,
SQL injection,
phishing,
vulnerability scanning,
network sniffing,
cyberbullying,
code injection,
backdoor,
zero-day vulnerability,
password reuse,
cross-site scripting (XSS),
DDoS attacks,
session hijacking",attacks buffer code cross data day man middle network overflow password reuse session site sql the zero
application_security,destructive,12,"1. Attack
2. Bypass
3. Corruption
4. Exploit
5. Malware
6. Navigating
7. Outdated
8. Plundering
9. Privilege Escalation
10. Scanning
11. Stealing
12. Threading
13. Virus
14. Vulnerability
15. Webpage
16. Windows
17. XSS
18. YOLO
19. Abusing
20. Backdoor
21. Bootlegging
22. Caching
23. Compromise
24. Contamination
25. Controlling
26. Denial of Service
27. Delayed
28. Disable
29. Exploiting
30. Flash
31. Hack
32. Hacking
33. IDLE
34. Insanity
35. Infiltrate
36. Imitate
37. Jukebox
38. Kernel
39. KISS
40. Linter
41. Malicious
42. Modify
43. Misuse
44.",attack disable flash hack idle kernel modify service windows
application_security,destructive,13,"malware, hacking, denial-of-service, privilege escalation, rootkits, brute-force attacks, SQL injection, buffer overflow, cross-site scripting, privilege deprivation, session hijacking, man-in-the-middle, DNS poisoning, zero-day exploits, social engineering, command and control, encryption weaknesses, software vulnerabilities, malware infection, unauthorized access, data leaks, port scanning, sandboxing, weak password policies, insecure API usage, file inclusion, remote code execution, malicious code distribution, network segmentation, data exfiltration, insider threats, denial of service, ransomware, phishing campaigns, trojan horses, botnet attack, web scraping.",access and api attack attacks buffer code command control cross data day distribution dns encryption engineering execution file force man middle network overflow password port remote service session site social software sql the usage weak web zero
application_security,destructive,14,"corruption  
exploitation  
crashing  
denial-of-service  
data-leaks  
malware-infesting  
scripting-injection  
misconfiguring  
suspicious-activity  
unauthorized-access  
man-in-the-middle  
eavesdropping  
intrusion  
rootkits  
SQL-injections  
cross-site-scripting",access activity cross data man middle service site sql the
application_security,destructive,15,"Corruption, Exploitation, Crash, Denial of Service, Data Manipulation, Man-in-the-Middle, SQL Injection, XSS Attack, Cross-Site Scripting, Command Execution, SQL Command Injection, Buffer Overrun, Buffer Underflow, SQL Query Injection, XMLRPC Attack, Denial of Service (DDoS), Cross-Site Request Forgery, SQLi (SQL注入), Server-side Scripting, Browser Hijacking, File Inclusion, Phishing, Buffer Overflow, Remote Code Execution, SQL Injection in PHP, Cross-Site Request Forgery, Directory Traversal, SQLi in Python, OWASP Top 10.",attack browser buffer code command cross data directory execution file man middle overflow php python query remote request server service side site sql the top
application_security,destructive,16,"- Corruption
- Exploitation
- Crashing",
application_security,destructive,17,"Malicious code, brute force, denial of service, privilege escalation, sandboxing, zero day exploits, side-channel attacks, social engineering, stealth, data exfiltration, persistence, denial of ingress, session hijacking, fileless attacks, buffer overflows, injection vulnerabilities, command execution, SQL injection, misconfiguration, improper logging, cross-site scripting (XSS), cross-site request forgery (CSRF), remote code execution, credential theft, man-in-the-middle attacks, encryption weaknesses, weak passwords, poor key management, inadequate logging, accidental disclosure.",attacks buffer channel code command credential cross csrf data day encryption engineering execution force key logging man management middle remote request service session side site social sql the weak zero
application_security,destructive,18,"1. Corruption  
2. Exploitation  
3. Crashing  
4. Unauthorized Access  
5. Data Leakage  
6. Denial of Service (DoS)  
7. Privilege Escalation  
8. Information Gathering  
9. Buffer Overflow  
10. SQL Injection  
11. XSS Attack  
12. Remote Code Execution (RCE)  
13. Brute Force Attacks  
14. Man-In-The-Middle (MITM)  
15. Phishing  
16. Tokenization  
17. Cross-Site Scripting (XSS)  
18. SQL Injection with Uninitialized Variables  
19. Denial of Service with Multiple Connections  
20. SQL Injection with User-Created Variables  
21. CSRF (Cross-Site Request Forgery)  
22. Phishing Email  
23. MITM Attack  
24. Social Engineering  
25. Command-Executer Vulnerability  
26. XSS with Predefined Parameters  
27. Session Hijacking  
28. Directory Traversal  
29. SQL Injection in Configuration Files  
30. SQL Injection when Using Prepared Statements  
31. SQL Injection with Incorrect Parameter Values  
32. SQL",access attack attacks buffer code command configuration connections created cross csrf data directory dos email engineering execution files force incorrect information man middle multiple overflow parameter parameters prepared remote request service session site social sql statements the user using values variables when with
application_security,destructive,19,"malware,
tampering,
injection,
unauthorized access,
data breach,
privilege escalation,
code execution,
system compromise,
hacking,
physical damage,
information loss,",access code damage data execution information loss physical system
application_security,destructive,20,"Malware
Injection
Abuse
Crash
Hijacking
Tampering
Denial-of-Service
Data Exfiltration
Code Execution
Command Injection
XSS Exploit",code command data execution service
identity_access,defensive,1,"Authorization Server, Audit, Biometric, Capable, Credentials, Digital Certificate, Encryption, Identity, IP Verification, Keyring, Password Hashing, Public-Key, Role, Secure Tokenization, SSO, Username/Password, User Permissions, Virtual Machine, Whitelisting",audit authorization certificate credentials digital encryption identity key machine password permissions public role secure server user username verification virtual
identity_access,defensive,2,"Authorization, audit, biometrics, encryption, fingerprinting, hybrid authentication, tokenization, user authentication, role-based access control, multi-factor authentication, passwordless login, secure data exchange.",access audit authentication authorization based control data encryption exchange factor login multi role secure user
identity_access,defensive,3,"Authentication
Authorization
Audit
Bans
Censorship
Discrimination
Encryption
Fingerprinting
Hashing
Ikei
JabberWit
Key
Logging
Macros
Mimicry
Monitors
Notices
Offensive
Password
Proxy
Quota
Reputation
Regenesis
Scanning
Surveillance
Tamper
Tracking
Trusted
Virus
XSS",audit authentication authorization encryption key logging macros password proxy quota tracking trusted
identity_access,defensive,4,"authentication 
authorization 
audit 
ban 
deny 
discriminate 
disable 
disseminate 
deny 
deny 
deny 
fear 
grants 
grant 
inhibit 
invalidates 
restricts 
revoke 
secure 
unprotected",audit authentication authorization ban deny disable grant secure
identity_access,defensive,5,"Password protection  
Multi-factor authentication  
Session management  
Anonymous authentication  
Role-based access control  
Token-based access  
Database encryption  
Account lockout  
Deny access  
Require password confirmation  
Audit logs for user activities",access account activities anonymous audit authentication based confirmation control database deny encryption factor for logs management multi password require role session token user
identity_access,defensive,6,"Access Control, Basic Authentication, Audit Trail, Authorization Framework, Identity Verification, Key Management, Lockout Policies, Multifactor Authentication, Non-interactive Login, Passwordless Authentification, Role-Based Access Control, SAML (Simple Object Access Markup Language), Token Management, Two-Factor Authentication, User Authentication, Volume Accessing, X509 Certificate Based Authentication",access audit authentication authorization based basic certificate control factor framework identity interactive key language login management markup non object role simple token trail two user verification volume
identity_access,defensive,7,"Authorization Server  
Auditing Log  
Authentication Service  
Biometric Verification  
Data Masking  
Identity Federation  
Key Management System  
Multi-Factor Authentication  
Network Security Device  
Policy Automation Platform  
Real-Time Authorization Machine  
Security Information and Event Management (SIEM)  
Tokenization  
User Authentication Framework  
Visibility Layer  
X-Rays",and authentication authorization automation data device event factor framework identity information key layer log machine management multi network platform policy rays real security server service system time user verification visibility
identity_access,defensive,8,"Access control 
Audit logs 
Authentication 
Authorization 
Discretionary access 
Data encryption 
Event logging 
Fingerprints 
HMAC 
Input validation 
Malware detection 
Non-repudiation 
Password policies 
Permission management 
Role-based access 
Session persistence 
Token-based authentication 
User information management 
X.509 certificates",access audit authentication authorization based control data encryption event information input logging logs management non password permission role session token user validation
identity_access,defensive,9,"Authorization, authentication, audit, backup, cloud, encryption, firewalls, identity, intrusion detection, key management, logging, malware protection, network, password, policy, recovery, record retention, secret, security group, scalability, tokenization, vulnerability management, web application firewall (WAF), x509.",application audit authentication authorization backup cloud encryption group identity key logging management network password policy record secret security web
identity_access,defensive,10,"Authentication
Authorization
Audit
Backup
Cache
Check
Cleanup
Disk
Disk Usage
Disable
Encrypt
Fork
Group
Ignore
Keep
Lock
Map
Merge
Mount
Open
Partition
Remove
Scan
Set
Start
Tag
Update
Utilization
Verify",audit authentication authorization backup cache check cleanup disable disk encrypt fork group ignore keep lock map merge mount open partition remove scan set start tag update usage verify
identity_access,defensive,11,"access control
authentication
audit trail
ban login attempt
blacklisting users
credential sharing
denial of service protection
identity fingerprinting
inactive account detection
malware removal
noisy network environment protection
permission management
restricted admin rights
rootkit detection
suspicious login behavior identification
time-based password (TBP) access controls",access account admin attempt audit authentication ban based behavior control controls credential environment identification identity inactive login management network password permission restricted rights service sharing time trail users
identity_access,defensive,12,"1. Access Control
2. Identity Management
3. Role-Based Access Control
4. Permission-Based Access Control
5. Access Validation
6. Audit Logs
7. Role Authentication
8. User Password Protection
9. Two-Factor Authentication (2FA)
10. Token-Based Authentication
11. OAuth2 Authorization Server
12. Kerberos Authentication
13. SAML Authentication
14. JWT Authentication
15. OpenID Connect
16. OAuth Flow
17. PKCE Verification
18. OAuth Client-Redirect Strategy
19. OAuth OATH Protocol
20. OAuth Grant Type Parameters
21. OAuth Authorization Code Flow
22. OAuth Authorization Endpoint
23. OAuth Refresh Token Endpoint
24. OAuth Token Endpoint
25. OAuth Implicit Grant Flow
26. OAuth Redirect URI
27. OAuth Callback URL
28. OAuth Header
29. OAuth Content-Type
30. OAuth HTTP Method (GET/POST)
31. OAuth HTTP Status Codes (e.g., 200 OK, 401 Unauthorized)
32. OAuth Basic Authorization
33. OAuth Digest Authentication
34. OAuth Username and Password Authentication",access and audit authentication authorization based basic callback client code codes connect content control digest endpoint factor flow get grant header http identity implicit jwt logs management method oauth openid parameters password permission post protocol redirect refresh role server status strategy token two type uri url user username validation verification
identity_access,defensive,13,"authentication
authorization
discrimination
encryption
feedback
forging
hardware
injection
knapping
logins
malware
misconfiguration
offering
penetration
plagiarism
proxy
recording
remediation
replay
secrecy
side-channel
synchronization
testing
tracking
unauthorized
visiting",authentication authorization channel encryption feedback hardware proxy side testing tracking
identity_access,defensive,14,"- Access control
- Attribute-based access control (ABAC)
- Audit trails
- Boundary controls
- Fingerprinting
- Gated access management
- Hierarchical authentication
- Intrusion detection
- Key management
- Login names
- Multi-factor authentication
- Network segmentation
- Password policies
- Role-based access control (RBAC)",access attribute audit authentication based boundary control controls factor key login management multi names network password role
identity_access,defensive,15,"Authorization  
Access Control  
Audit  
Challenge  
Change Password  
Discretionary Access Control  
Dynamic Credentials  
Encryption  
Exposure Control  
Federated Identity  
GSR Authentication  
Hybrid Authentication  
Keychain Key  
Log In  
Multi-Factor Authentication (MFA)  
Non-Interactive Secure Interaction  
One Time Passwords  
Passwordless Login  
Proof of Residency  
Prompt Prompt  
Privilege Escalation  
Quota  
Resource Allocation  
Security Audit  
SAML  
Token-Based Authentication  
User Account Management  
Virtual Private Network (VPN)  
WOSS Authentication  
Zero-Knowledge Authentication",access account allocation audit authentication authorization based challenge change control credentials dynamic encryption factor identity interaction interactive key knowledge log login management multi network non one password private prompt proof quota resource secure security time token user virtual vpn zero
identity_access,defensive,16,"Authentication
Authorization
Audit
Biometric
Device tokenization
Fingerprint scanning
Hardware tokens
Multi-factor authentication
Pin-based authentication
QR code authentication
Secure tokens
Two-factor authentication
X.509 certificates
ZAP (Zero Attack Protection)
XYZ (Xenial) security
ZC (Zero Click-through)

These examples cover common aspects of identity protection that contribute to ensuring secure access management across different platforms and systems.",access and attack audit authentication authorization based click code common cover device different examples factor hardware identity management multi pin secure security systems that these through tokens two xyz zap zero
identity_access,defensive,17,"authentication
authorization
identity
access
trust
policy
encryption
audit
review
privilege
permission
role
signature
token
validation
dispute
penetration
inspection
security
scanning
intrusion
defense
detection
patching",access audit authentication authorization defense encryption identity inspection permission policy review role security signature token trust validation
identity_access,defensive,18,"Authorization
Audit
Biometric
Cryptography
Discretion
Federated
Global
Identity
Keyed
Login
Nonce
Obfuscation
Password
Quota
Redundancy
Session
Verification",audit authorization global identity login nonce password quota session verification
identity_access,defensive,19,"Authentication 
Authorization 
Audit 
Biometrics 
Constraints 
Logins 
Metrics 
Penalization 
Redirection 
Role-Based Access Control (RBAC) 
Secure Session Management (SSM) 
Token Bearer Authentication (TBA) 
User Privilege Management (UPM) 
Zero Trust Architecture",access architecture audit authentication authorization based bearer constraints control management metrics role secure session token trust user zero
identity_access,defensive,20,"Authorization,
Audit,
Authentication,
DiscretionaryAccess,
EventMonitoring,
IdentityVerification,
LoginProtection,
MultiFactorAuthenticity,
NetworkSecurity,
PermissionControl,
RoleManagement,
SessionTracking,
Tokenization,
UserManagement,
VerifyCredentials",audit authentication authorization
identity_access,educational,1,"identity management  
access control  
role assignment  
permissions management  
credentialing  
user authentication  
role assignment guidelines  
access control principles  
role-based access  
user identity management  
authorization  
policy enforcement  
access rights determination  
authentication and authorization systems",access and assignment authentication authorization based control identity management permissions policy rights role systems user
identity_access,educational,2,"Authentication 
Authorization
Compliance
Data Access
Delegation
Encryption
Expiry 
Granting Permissions
Identifying Users
Logging In
Metadata
Password Management
Role-Based Access Control (RBAC)
Token-based Authentication",access authentication authorization based control data encryption expiry logging management metadata password permissions role token users
identity_access,educational,3,"Access control systems  
Authentication mechanisms  
Database management  
Identity verification protocols  
Key-based authentication  
Password policies  
Role-based access controls  
Scrubbing processes  
Token-based authentication  
User information management  
Web application security  
X.509 certificate certificates",access application authentication based certificate control controls database identity information key management password protocols role security systems token user verification web
identity_access,educational,4,"1. Credentials
2. Permissions
3. Roles
4. Usernames
5. Passwords
6. Tokens
7. Privileges
8. Sessions
9. Profiles
10. Access Codes
11. Certificates
12. Tokens
13. Keys
14. Keyspace
15. Clusters
16. Accounts
17. Accounts
18. Connections
19. Accounts
20. Groups
21. Teams
22. Workspaces
23. Devices
24. Applications
25. Jobs
26. Projects
27. Libraries
28. Documents
29. Files
30. Collections
31. Spaces
32. Databases
33. Tables
34. Columns
35. Views
36. Queries
37. Queries
38. Reports
39. Dashboards
40. Dashboards
41. Templates
42. Forms
43. Forms
44. Forms
45. Scripts
46. Scripts
47. Scripts
48. Scripts
49. Scripts
50. Scripts
51. Scripts",access accounts applications clusters codes collections columns connections credentials devices documents files forms groups jobs keys libraries permissions profiles projects queries reports roles scripts sessions spaces tables teams templates tokens views
identity_access,educational,5,"1. Credentials
2. Permissions
3. Roles
4. Usernames
5. Passwords
6. Tokens
7. Accounts
8. Keys
9. Tokens
10. Certificates
11. Access Codes
12. Tokens
13. Cards
14. Logs
15. Tickets
16. Tokens
17. Secrets
18. Tokens
19. Tokens
20. Tokens
21. Tokens
22. Tokens
23. Tokens
24. Tokens
25. Tokens
26. Tokens
27. Tokens
28. Tokens
29. Tokens
30. Tokens
31. Tokens
32. Tokens
33. Tokens
34. Tokens
35. Tokens
36. Tokens
37. Tokens
38. Tokens
39. Tokens
40. Tokens
41. Tokens
42. Tokens
43. Tokens
44. Tokens
45. Tokens
46. Tokens
47. Tokens
48. Tokens
49. Tokens
50. Tokens
51. Tokens
52. Tokens
5",access accounts cards codes credentials keys logs permissions roles tickets tokens
identity_access,educational,6,"- Identifiable Information
- User Accounts
- Roles and Permissions
- Access Control
- Credentials Management
- Identity Verification
- Role-Based Access Control (RBAC)
- Authorization Tokens
- Digital Signatures
- Access Policies
- Credential Sharing
- Role Assignment
- Access Grants
- Identity Mappings",access accounts and assignment authorization based control credential credentials digital identity information management permissions role roles sharing tokens user verification
identity_access,educational,7,"identity management  
access control  
role-based access  
credentials management  
permissions management  
security profiles  
identity certificates  
identity verification  
authenticity checks  
identity federation  
identity lifecycle management  
identity tracking  
identity audit  
identity policies  
identity management practices",access audit based checks control credentials identity management permissions profiles role security tracking verification
identity_access,educational,8,"identity management, authentication, authorization, user accounts, permissions management, role-based access control, access tokens, role assignment, multi-factor authentication, access policies, security tokens, security credentials, permission levels, identity verification, digital identity, biometric authentication, digital signatures, digital rights management.",access accounts assignment authentication authorization based control credentials digital factor identity levels management multi permission permissions rights role security tokens user verification
identity_access,educational,9,"Authentication, authorization, accounts, sessions, tokens, user profiles, permission management, role assignment, authentication and authorization, account creation, account management, session management, token management, user profile management, permission control, role definition, security measures, identity verification, access control, system administration, user authentication, data protection, security protocols.",access account accounts administration and assignment authentication authorization control creation data definition identity management permission profile profiles protocols role security session sessions system token tokens user verification
identity_access,educational,10,"- Credentials
- Access Tokens
- Permissions
- Roles
- SSO Tokens
- User Profiles
- Roles and Privileges
- Password Policies
- User Namespaces
- Security Groups
- Audit Trails
- Access Control Lists (ACLs)
- Account Management
- User Profiles
- Permission Sets
- Identity Models
- Role Assignment Guidelines
- Access Control Rules
- Account Management Practices
- User Role Definitions
- Multi-Factor Authentication
- User Profile Data
- Access Control Frameworks
- Role-Based Access Control
- User Profiles Management
- Permission Assignment
- Access Control Strategies",access account and assignment audit authentication based control credentials data definitions factor groups identity lists management models multi password permission permissions profile profiles role roles rules security sets tokens user
identity_access,educational,11,"Authentication 
Authorization
Backup 
Cryptography 
Decryption 
Device Authentication 
Encryption 
Fingerprint Identification 
Gestures 
Key Generation 
Locking 
Metadata Management 
Password Management 
Public Key Infrastructure (PKI) 
Ransomware Prevention 
Smartcard Technology 
Ticket-Based Access Control 
User Identity and Access Management (UIDAM)
Web Application Security 
Zero Trust Architecture",access and application architecture authentication authorization backup based control device encryption generation identification identity key locking management metadata password public security technology ticket trust user web zero
identity_access,educational,12,"Authentication, Authorization, Access Control, Role Management, Credentials, Permissions, Policies, Profiles, Enrolments, Assignments, Licenses, Roles, Grants, Certificates, Keys, Tokens, Scopes",access assignments authentication authorization control credentials keys licenses management permissions profiles role roles scopes tokens
identity_access,educational,13,"1. Username
2. Password
3. Token
4. Access token
5. Certificate
6. Key
7. License key
8. Token
9. API key
10. Access token
11. Session token
12. Password protection
13. Token-based authentication
14. Role-based access control
15. Identity management
16. User login
17. Authentication process
18. Security tokens
19. Credentials management
20. Multi-factor authentication (MFA)
21. Access control lists (ACLs)
22. Token verification
23. Role assignment
24. Identity federation
25. Token authorization
26. Password hashing
27. Role-based security
28. User management
29. OAuth tokens
30. JWT
31. Bearer tokens
32. OAuth2
33. Access token flow
34. Authorization codes
35. RBAC
36. SAML
37. OpenID Connect
38. Single Sign-On (SSO)
39. Single-Sign-Up
40. Single-Factor authentication (SFA)
41. Two-Factor",access api assignment authentication authorization based bearer certificate codes connect control credentials factor flow identity jwt key license lists login management multi oauth openid password process role security session sign single token tokens two user username verification
identity_access,educational,14,"1. Credentials
2. Permissions
3. Roles
4. Account Management
5. User Profiles
6. Identity Verification
7. Authentication Methods
8. Access Control
9. Role-Based Access
10. Identity Policies
11. Identity Scanning
12. Identity Management
13. Access Controls
14. User Authentication
15. Role-Based Security
16. Access Control Lists
17. Multi-factor Authentication
18. Authorization Frameworks
19. Permission-Based Systems
20. Identity Management Tools
21. Role-Based Access Control
22. Identity Governance
23. Access Control Models
24. Permission-Based System
25. Role-Based Access Framework
26. Identity Access Control
27. Permission Management
28. Role-Based Accessing
29. Identity Protection
30. Role-Based Security
31. Access Control Principles
32. Permission-Based Design
33. Role-Based Trust
34. Identity Governance Strategies
35. Permission-Based Practices
36. Role-Based Access
37. Identity Management Techniques
38. Access Control Models
39. Role-Based Security Measures
40. Access Control Policies",access account authentication authorization based control controls credentials design factor framework identity lists management methods models multi permission permissions profiles role roles security system systems tools trust user verification
identity_access,educational,15,"- Credential Management
- Permission Assignment
- Role Assignment
- Identity Verification
- Access Control
- User Authentication
- Password Protection
- Token Authentication
- Access Authorization
- Resource Granting
- Identity Theft Prevention
- Data Privacy Preservation
- Multi-Factor Authentication
- Digital Forensics
- Security Awareness Training",access assignment authentication authorization control credential data digital factor identity management multi password permission privacy resource role security token training user verification
identity_access,educational,16,"Account management, authorization, authentication, database access, device enrollment, environment setup, key management, user management, virtual machine access, API keys, system settings, data encryption, user roles, project management, access control, role-based access, security policy implementation, secure login, digital certificate issuance, identity verification, user federation, multi-factor authentication, password recovery, data protection, access management, compliance checks, user profile management, identity governance, privacy regulations",access account api authentication authorization based certificate checks control data database device digital encryption environment factor identity implementation key keys login machine management multi password policy privacy profile project role roles secure security settings setup system user verification virtual
identity_access,educational,17,"IdentityManagement 
AccessControl 
Permissions 
RoleBasedAccess 
OAuth2 
SAML 
OpenIDConnect 
RelyingParty 
DeviceAuthentication 
AnonymousAccess 
WebApplication 
ServiceAccount 
AzureAD 
GoogleIdP 
Microsoft365 
AmazonCognito 
DigitalOceanID 
AWSIAM 
OpenShiftSecurity 
AzureActiveDirectory 
GoogleAppAuth 
GitHubGrant 
MicrosoftGraph 
DigitalOceanAPI 
AWSKeyStone 
OpenStackFirewall 
MicrosoftActiveDirectory 
DigitalOceanUser 
CloudTrail 
FirebaseJWT 
KubernetesAccess 
GoogleGcm 
DigitalOceanOAuth 
AWSAccessKeyId 
MicrosoftAppInsight 
DigitalOceanPassword 
AWSCredentials 
GitLabToken 
AzureSubscription 
DigitalOceanApp 
GitlabAuthorization 
AWSAccessSecrets 
OSSBucketPolicy 
FirebaseToken 
OSSBucketPolicySecret 
AzureKeyVault 
GoogleDriveToken 
CloudinaryUploadToken 
OSSObjectPolicy 
AWSIoTKey 
DockerRegistry 
FirebaseUploadToken 
DigitalOceanVolume 
DigitalOceanImage 
GoogleStorageFS 
OSSObjectMetadata 
DigitalOceanIAM 
GoogleAuthConfig 
Microsoft365Tenant 
DigitalOceanUserTokens 
GoogleDatastoreToken 
GitLabAccessToken 
OSSObjectDownloadPolicy 
FirebaseSignature 
OSS",oauth oss permissions tenant
identity_access,educational,18,"1. Credentials
2. Permissions
3. Roles
4. Usernames
5. Passwords
6. SensitiveData
7. AccessTokens
8. Identifiers
9. AuthorizationCodes
10. SecurityKeys
11. IdentityTokens
12. RoleClaims
13. RolePermissions
14. AuthenticationTokens
15. TokenScope
16. AccessRoles
17. IdentityTokens
18. PermissionScope
19. TokenGrantTypes
20. TokenLifetime
21. TokenIssuanceTime
22. TokenExpiresIn
23. TokenValidityPeriod
24. AuthenticationCodeChallenge
25. TokenResponseType
26. TokenRequestType
27. OAuth2AccessToken
28. JWTToken
29. ClaimsJsonWebToken
30. OAuth2AuthorizationCode
31. OAuth2PasswordAuthenticationToken
32. BearerToken
33. BasicAuthTicket
34. KerberosTicket
35. X.509Certificate
36. PKCS#7EncryptedBlob
37. RSASSA-PKCS1Signature
38. ECDSAKeyPair
39",certificate credentials oauth permissions roles signature
identity_access,educational,19,"1. User ID
2. Password
3. Access Key
4. Token
5. Role ID
6. Certificate
7. License
8. Account
9. Token
10. Role
11. Credential
12. Privilege
13. Service
14. Identity
15. Access Key
16. Certificate
17. Token
18. Role
19. Permission
20. Session
21. Identity
22. Access
23. Token
24. Role ID
25. Credentials
26. Privilege
27. Role
28. Certificate
29. Token
30. Role ID
31. Credential
32. Access Key
33. Identity
34. Permission
35. Session
36. Role
37. Token
38. Role
39. Token
40. Identity
41. Access Key
42. Token
43. Role
44. Certificate
45. Token
46. Role
47. Token
48. Role
49. Token
50. Identity
51. Access Key",access account certificate credential credentials identity key license password permission role service session token user
identity_access,educational,20,"1. Credentials
2. Permissions
3. Roles
4. Privacy
5. Security
6. Access Control
7. Authentication
8. Authorization
9. Account Management
10. Identity Verification
11. User Management
12. Role-Based Access
13. User Permissions
14. Multi-Factor Authentication
15. Digital Identity
16. Online Profiles
17. Mobile Devices
18. Two-Factor Authentication
19. Identity Verification Services
20. User Roles
21. Password Managers
22. Access Control Lists
23. User Access Levels
24. Digital Identities
25. Multi-User Systems
26. Identity Protection
27. User Access Management
28. Digital Signatures
29. Digital Signature Services
30. Identity Authorities
31. User Information Management
32. Digital Identity Management
33. Authentication Services
34. Digital Privilege
35. Identity Governance
36. User Authentication
37. Digital Identity Verification
38. Digital Identity Tokens
39. Identity Governance Frameworks
40. Digital Identity Standards
41. Identity Verification Processes
42.",access account authentication authorization based control credentials devices digital factor identity information levels lists management mobile multi online password permissions privacy profiles role roles security services signature systems tokens two user verification
identity_access,offensive,1,"Cracking,
Phishing,
Harvesting,
Spoofing,
Logging,
SQL Injection,
XSS,
Web Scraping,
Code Execution,
SQL Command Injection,
XSS Scripting,
Cross-Site Scripting,
Injection,
Obfuscation,
Buffer Overflows,
SQL Injection Prevention,
Cross-Site Request Forgery,
Remote Code Execution,
XSS Exploitation,
Denial of Service (DoS),
Information Disclosure (ID),",buffer code command cross dos execution information logging remote request service site sql web
identity_access,offensive,2,"1. Crack  
2. Phishing  
3. Harvest  
4. Social engineering  
5. Password guessing  
6. Brute force  
7. Denial of service  
8. DDoS attack  
9. Exploit development  
10. Man-in-the-middle  
11. Account creation  
12. Data theft  
13. Identity verification  
14. Malware deployment  
15. Web scraping  
16. Social proof exploitation  
17. Phishing defense  
18. Email spoofing  
19. Access control management  
20. Credential stuffing  
21. Tokenization  
22. Keylogger detection  
23. Weak password protection  
24. Browser hijacking  
25. User impersonation  
26. Token generation  
27. Credential sharing  
28. Identity recovery  
29. Web page manipulation  
30. Remote code execution  
31. Botnet activity  
32. Network intrusion  
33. Unauthorized access  
34. Password brute force  
35. Social media tracking  
36. Password recovery  
37. Web server compromise  
38. Credential storage analysis  
39. Account takeover  
40. Credential sharing attacks  
41",access account activity analysis attack attacks browser code control creation credential data defense deployment development email engineering execution force generation identity man management media middle network page password proof remote server service sharing social storage the token tracking user verification weak web
